review_id,product_id,brand,rating,sentiment,aspect,theme,polarity,review_text
NAS-09-R05,NAS-09,Nasher Miles,3,66,value,smooth wheels,positive,The value felt reliable on a family trip and the smooth wheels stood out.
NAS-09-R06,NAS-09,Nasher Miles,4,73,durability,roomy packing,positive,Good roomy packing for the price; the suitcase handled weekend travel well.
NAS-09-R07,NAS-09,Nasher Miles,4,70,size,good finish,positive,The size felt reliable on a weekend trip and the good finish stood out.
NAS-09-R08,NAS-09,Nasher Miles,3,66,durability,smooth wheels,positive,"I liked the smooth wheels, especially because the durability did not need extra care."
NAS-09-R09,NAS-09,Nasher Miles,3,61,zipper,roomy packing,positive,"I liked the roomy packing, especially because the zipper did not need extra care."
NAS-09-R10,NAS-09,Nasher Miles,4,88,durability,smooth wheels,positive,Good smooth wheels for the price; the suitcase handled family travel well.
NAS-09-R11,NAS-09,Nasher Miles,3,53,durability,zipper stiffness,negative,"Decent suitcase, but the zipper stiffness makes the durability feel less premium."
NAS-09-R12,NAS-09,Nasher Miles,2,44,material,color mismatch,negative,"Decent suitcase, but the color mismatch makes the material feel less premium."
NAS-10-R01,NAS-10,Nasher Miles,1,23,value,color mismatch,negative,"The price is fine, yet color mismatch showed up around the value."
NAS-10-R02,NAS-10,Nasher Miles,4,74,value,distinctive design,positive,Good distinctive design for the price; the suitcase handled airport travel well.
NAS-10-R03,NAS-10,Nasher Miles,3,63,zipper,smooth wheels,positive,The zipper felt reliable on a train trip and the smooth wheels stood out.
NAS-10-R04,NAS-10,Nasher Miles,4,72,durability,distinctive design,positive,"The product feels practical, with distinctive design and dependable durability."
NAS-10-R05,NAS-10,Nasher Miles,3,69,durability,distinctive design,positive,Good distinctive design for the price; the suitcase handled weekend travel well.
NAS-10-R06,NAS-10,Nasher Miles,4,75,handle,smooth wheels,positive,"I liked the smooth wheels, especially because the handle did not need extra care."
NAS-10-R07,NAS-10,Nasher Miles,4,76,material,roomy packing,positive,"I liked the roomy packing, especially because the material did not need extra care."
NAS-10-R08,NAS-10,Nasher Miles,4,81,material,smooth wheels,positive,"The product feels practical, with smooth wheels and dependable material."
NAS-10-R09,NAS-10,Nasher Miles,4,78,handle,roomy packing,positive,Good roomy packing for the price; the suitcase handled train travel well.
NAS-10-R10,NAS-10,Nasher Miles,3,59,handle,smooth wheels,positive,Good smooth wheels for the price; the suitcase handled train travel well.
NAS-10-R11,NAS-10,Nasher Miles,2,43,handle,distinctive design,positive,"The product feels practical, with distinctive design and dependable handle."
NAS-10-R12,NAS-10,Nasher Miles,4,73,value,smooth wheels,positive,"The product feels practical, with smooth wheels and dependable value."
